id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
7476502,2010-01-01 09:55:00,142,5140,$9.60,Swipe Transaction,50783,Elgin,TX,78621.0,5411,
7476503,2010-01-01 09:55:00,247,2137,$96.46,Swipe Transaction,50783,Lake Charles,LA,70605.0,5411,
7476506,2010-01-01 09:55:00,1645,5878,$80.00,Swipe Transaction,68671,Smith Center,KS,66967.0,5541,
7476507,2010-01-01 09:56:00,343,1091,$2.77,Swipe Transaction,28325,Manteca,CA,95337.0,5411,
7476508,2010-01-01 09:56:00,373,2817,$2.49,Swipe Transaction,69831,Grabill,IN,46741.0,5812,
7476509,2010-01-01 09:56:00,526,4522,$9.92,Swipe Transaction,75781,Miami,FL,33134.0,5411,
7476510,2010-01-01 09:56:00,1591,2056,$43.45,Swipe Transaction,22762,Omaha,NE,68108.0,7996,
7476511,2010-01-01 09:56:00,1855,5967,$11.83,Swipe Transaction,50867,San Jose,CA,95121.0,5541,
7476512,2010-01-01 09:56:00,1903,2973,$4.02,Swipe Transaction,9109,Seattle,WA,98117.0,5411,
7476514,2010-01-01 09:57:00,1269,4239,$8.49,Swipe Transaction,25887,Chicago,IL,60616.0,5814,
7476515,2010-01-01 09:57:00,1891,5047,$147.96,Online Transaction,65108,ONLINE,,,4899,
